GeneName	Biotype	Position	NR:Seq-id	NR:Score	NR:Evalue	NR:Description	NT:Seq-id	NT:Score	NT:Evalue	NT:Description	Uniprot:UniProtKB-AC	Uniprot:Score	Uniprot:Evalue	Uniprot:Description	COG:gene	COG:Score	COG:Eval	COG:num	Pfam:pfam_ID	Pfam:pfam_Name	Pfam:pfam_Description	GO:biological_process	GO:cellular_component	GO:molecular_function	KEGG:KO	KEGG:Description	Lhea1	Lhea2	Lhea3	Lhea4	Lhea5	Lhea6	Lski1	Lski2	Lski3	Lski4	Lski5	Lski6	LMhea1	LMhea2	LMhea3	LMhea4	LMhea5	LMhea6	LMski1	LMski2	LMski3	LMski4	LMski5	LMski6	Mhea1	Mhea2	Mhea3	Mhea4	Mhea5	Mhea6	Mski1	Mski2	Mski3	Mski4	Mski5	Mski6	MLhea1	MLhea2	MLhea3	MLhea4	MLhea5	MLhea6	MLski1	MLski2	MLski3	MLski4	MLski5	MLski6
fbn1	protein_coding	chrNC_030679.1:93845661-93969772:-	gi|512827448|ref|XP_002936615.2|	14414	0	PREDICTED: fibrillin-1 [Xenopus tropicalis]	gi|847111608|ref|XM_002936569.3|	10642	0	PREDICTED: Xenopus (Silurana) tropicalis fibrillin 1 (fbn1), mRNA	P98133	97.1	3.00E-18	Fibrillin-1	.	.	.	.	pfam00683	TB	TB domain. This domain is also known as the 8 cysteine domain. This family includes the hybrid domains. This cysteine rich repeat is found in TGF binding protein and fibrillin.	GO:0034199|activation of protein kinase A activity;GO:0009653|anatomical structure morphogenesis;GO:0042593|glucose homeostasis;GO:0006006|glucose metabolic process;GO:0010737|protein kinase A signaling;GO:0090287|regulation of cellular response to growth factor stimulus;	GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0005622|intracellular;GO:0001527|microfibril;	GO:0005509|calcium ion binding;GO:0005201|extracellular matrix structural constituent;GO:0008201|heparin binding;GO:0005179|hormone activity;	K06825	FBN1; fibrillin 1	14.0119478	45.56909338	23.48489638	21.90615879	11.53726739	16.41566715	30.01522444	44.97909937	24.96849115	33.33392482	17.89486191	25.23494138	17.41418492	9.932711846	9.795229668	18.26974939	14.65752203	9.9180214	22.53868141	10.59651496	19.12386574	14.83948367	23.27011346	18.35400064	13.17560495	23.95186557	14.55379402	15.83499754	23.2676164	13.78232835	20.63941854	12.10750323	15.4885303	18.59418937	9.896583726	26.69795986	10.69296125	24.49515634	8.2491969	18.49436188	20.13961034	15.77654066	23.93302966	47.8010887	20.56966403	40.22736474	32.22133043	27.0626583
pdgfrl	protein_coding	chrNC_030677.1:33242606-33275149:+	gi|71896169|ref|NP_001025586.1|	1907	0	platelet-derived growth factor receptor-like protein precursor [Xenopus tropicalis]	gi|402766827|ref|NM_001030415.2|	1597	0	Xenopus (Silurana) tropicalis platelet-derived growth factor receptor-like (pdgfrl), mRNA	Q15198	540	0	Platelet-derived growth factor receptor-like protein	.	.	.	.	pfam07679	I-set	Immunoglobulin I-set domain.	.	GO:0005576|extracellular region;	GO:0004992|platelet activating factor receptor activity;GO:0005019|platelet-derived growth factor beta-receptor activity;	.	.	23.581657	103.6561957	74.73268393	49.33329623	59.59382157	91.64576835	80.42243011	159.2441454	54.2692195	115.1825212	169.2736292	96.18505695	69.22027941	19.61111678	57.6999094	41.66050146	40.30662818	36.81494241	60.06303108	31.89213498	50.29084776	47.14919478	59.93814591	79.08058102	35.88238956	51.57450741	45.69102065	70.97441528	60.8178843	54.0976018	70.93352539	50.92467119	50.32102608	61.98087022	35.48944206	95.54446492	48.09172053	58.7350694	54.10913998	111.6422341	79.53362989	84.72766132	55.45044997	102.1728668	80.84086796	87.83400288	80.08548029	73.82212206
cfb	protein_coding	chrNC_030684.1:53744892-53777706:-	gi|512861354|ref|XP_002943021.2|	3444	0	PREDICTED: complement factor B-like [Xenopus tropicalis]	gi|847158885|ref|XM_002942975.3|	3130	0	PREDICTED: Xenopus (Silurana) tropicalis complement factor B-like (LOC100491419), mRNA	P04186	448	3.00E-141	Complement factor B	.	.	.	.	pfam00092	VWA	von Willebrand factor type A domain.	GO:0008283|cell proliferation;GO:0006957|complement activation, alternative pathway;	GO:0072562|blood microparticle;GO:0070062|extracellular exosome;GO:0005615|extracellular space;	GO:0004252|serine-type endopeptidase activity;	K01335	CFB; component factor B [EC:3.4.21.47]	7.118800849	27.50918872	13.52663325	26.31311263	11.03945338	17.98538259	1.175402487	6.808489324	4.205402668	8.423111991	0.174669047	3.052539854	26.11275216	19.32816411	2.586868327	25.47872681	8.174783904	13.90785502	11.64277504	41.72449046	2.396219681	7.68394313	4.206174087	2.598076623	17.61828951	49.02331221	47.55880111	10.10645421	34.58179626	27.13131622	10.1534958	8.790630377	20.02895705	8.877607443	8.31485218	25.80171419	12.37421557	7.192915839	6.178634945	14.36647683	11.82788354	12.09019188	6.068665516	3.983694728	1.051777675	5.590961355	2.027829894	3.369751602
ltbp1	protein_coding	chrNC_030681.1:56674598-56879202:+	gi|847131761|ref|XP_012819247.1|	8511	0	PREDICTED: latent-transforming growth factor beta-binding protein 1 isoform X1 [Xenopus tropicalis]	gi|847131760|ref|XM_012963793.1|	5632	0	PREDICTED: Xenopus (Silurana) tropicalis latent transforming growth factor beta binding protein 1 (ltbp1), transcript variant X1, mRNA	Q14766	1904	0	Latent-transforming growth factor beta-binding protein 1	.	.	.	.	pfam00683	TB	TB domain. This domain is also known as the 8 cysteine domain. This family includes the hybrid domains. This cysteine rich repeat is found in TGF binding protein and fibrillin.	GO:0035904|aorta development;GO:0060976|coronary vasculature development;GO:0035583|sequestering of TGFbeta in extracellular matrix;GO:0003281|ventricular septum development;	GO:0031012|extracellular matrix;GO:0005576|extracellular region;GO:0001527|microfibril;GO:0043234|protein complex;GO:0005578|proteinaceous extracellular matrix;	GO:0005509|calcium ion binding;GO:0050436|microfibril binding;GO:0050431|transforming growth factor beta binding;GO:0005024|transforming growth factor beta-activated receptor activity;	K19559	LTBP1; latent transforming growth factor beta binding protein 1	14.03217258	75.67401559	37.37271544	38.62224579	13.69776103	26.30351977	5.109973421	7.443089267	6.029047035	6.632609914	5.114790716	4.655807354	34.42942419	30.57692681	15.81178825	44.92070098	23.73482648	18.07520283	6.950149235	6.93903908	6.162788608	5.105876686	6.779111825	5.381174598	44.59059044	75.29401017	26.42056346	39.96835338	62.04541104	44.9897525	6.028831314	6.814771715	6.417103465	5.657086305	6.674171235	7.090941469	15.05326288	41.5187415	13.75975481	24.74396139	35.86808504	25.1536631	5.450211089	6.620380272	4.66197546	5.361466025	6.62903068	6.034661644
cxcl12	protein_coding	chrNC_030683.1:37782394-37841002:-	gi|62751610|ref|NP_001015764.1|	482	3.00E-53	stromal cell-derived factor 1 precursor [Xenopus tropicalis]	gi|62751609|ref|NM_001015764.1|	2962	0	Xenopus (Silurana) tropicalis chemokine (C-X-C motif) ligand 12 (cxcl12), mRNA	Q5EBF6	190	8.00E-55	Stromal cell-derived factor 1	.	.	.	.	pfam00048	IL8	Small cytokines (intecrine/chemokine), interleukin-8 like. Includes a number of secreted growth factors and interferons involved in mitogenic, chemotactic, and inflammatory activity. Structure contains two highly conserved disulfide bonds.	GO:0007411|axon guidance;GO:0060326|cell chemotaxis;GO:0070098|chemokine-mediated signaling pathway;GO:0007186|G-protein coupled receptor signaling pathway;GO:0006955|immune response;GO:0050930|induction of positive chemotaxis;GO:0006954|inflammatory response;GO:0007509|mesoderm migration involved in gastrulation;GO:0030335|positive regulation of cell migration;	GO:0009897|external side of plasma membrane;GO:0005615|extracellular space;	GO:0042056|chemoattractant activity;GO:0008009|chemokine activity;GO:0045236|CXCR chemokine receptor binding;	K10031	CXCL12; C-X-C motif chemokine 12	16.81719372	21.11283316	30.0146387	15.01214683	28.14382649	16.30939093	16.40455987	20.74061536	24.23445159	17.10364697	15.29591741	13.05097894	33.26719257	7.880446525	31.00062292	11.28018419	27.52998292	32.54448499	35.50171836	17.38432964	36.76396156	23.4181271	40.26557695	25.20093236	21.03732724	26.61703092	13.34401001	32.50691657	24.67184645	17.86211442	16.53659695	16.06847828	16.89189201	28.87086461	20.33588117	26.94743807	23.10899084	15.81237414	19.94015115	15.5814619	30.95034504	23.93293008	23.10313941	19.25349759	23.61440782	15.82674862	27.55421219	16.99168582
tnxb	protein_coding	chrNC_030684.1:54121735-54164968:+	gi|512860516|ref|XP_002941313.2|	14254	0	PREDICTED: tenascin-X [Xenopus tropicalis]	gi|847160309|ref|XM_002941267.3|	9544	0	PREDICTED: Xenopus (Silurana) tropicalis tenascin XB (tnxb), mRNA	P22105	304	5.00E-81	Tenascin-X	.	.	.	.	pfam00147	Fibrinogen_C	Fibrinogen beta and gamma chains, C-terminal globular domain.	GO:0030036|actin cytoskeleton organization;GO:0007155|cell adhesion;GO:0030199|collagen fibril organization;GO:0032963|collagen metabolic process;GO:0048251|elastic fiber assembly;	GO:0070062|extracellular exosome;GO:0005615|extracellular space;GO:0005622|intracellular;GO:0005578|proteinaceous extracellular matrix;	GO:0008201|heparin binding;GO:0005178|integrin binding;	K06252	TN; tenascin	12.06800817	18.69012995	16.28245186	12.20807195	9.39359678	13.34695911	9.995586158	14.49848174	8.230846451	16.60399416	9.290054434	10.01229244	12.73223014	10.96809422	11.2367838	18.26870887	13.69047913	12.65411647	7.310603896	9.01527034	8.074259181	6.807734411	21.91439238	3.702527784	12.13703112	18.87298409	19.79858065	15.6524232	14.68640915	14.53855618	5.641679202	7.687534239	4.024285674	7.994300926	7.160280431	10.85433385	12.48568067	13.79220665	9.911991633	13.80189837	15.03504799	13.51328488	10.38324044	14.07595569	7.531415534	8.650723462	12.46986711	9.425634272
a2m	protein_coding	chrNW_016683499.1:32552-61070:+	gi|847172643|ref|XP_012809557.1|	7666	0	PREDICTED: alpha-2-macroglobulin [Xenopus tropicalis]	gi|847172642|ref|XM_012954103.1|	4773	0	PREDICTED: Xenopus (Silurana) tropicalis alpha-2-macroglobulin (a2m), mRNA	P01023	1418	0	Alpha-2-macroglobulin	TM0984	86.7	5.00E-16	COG2373	pfam07678	A2M_comp	A-macroglobulin complement component. This family includes the complement components region of the alpha-2-macroglobulin family.	GO:0007597|blood coagulation, intrinsic pathway;GO:0022617|extracellular matrix disassembly;GO:0001869|negative regulation of complement activation, lectin pathway;GO:0002576|platelet degranulation;GO:0051056|regulation of small GTPase mediated signal transduction;GO:0048863|stem cell differentiation;	GO:0072562|blood microparticle;GO:0005829|cytosol;GO:0070062|extracellular exosome;GO:0005576|extracellular region;GO:0031093|platelet alpha granule lumen;	GO:0048306|calcium-dependent protein binding;GO:0019899|enzyme binding;GO:0019838|growth factor binding;GO:0005096|GTPase activator activity;GO:0019966|interleukin-1 binding;GO:0019959|interleukin-8 binding;GO:0002020|protease binding;GO:0005102|receptor binding;GO:0004867|serine-type endopeptidase inhibitor activity;GO:0043120|tumor necrosis factor binding;	K03910	A2M; alpha-2-macroglobulin	1.829536963	1.244747922	5.44819837	1.710054681	3.951171002	2.567116837	0.244240151	0.543821981	0.60614835	0.337134787	0.387902459	0.31507501	3.998523031	1.34163312	3.333448458	1.644737853	2.849465698	4.288875795	0.3727006	0.946729367	0.229940906	0.254817469	0.724530522	0.206801809	1.06905684	1.246820377	2.627336318	1.130379156	1.659508755	1.371274666	0.265123276	0.115686537	0.326993592	0.343621097	0.224123895	0.43566667	3.900958084	1.55412398	4.783066461	2.254485801	4.340987739	4.939471543	0.603789691	0.225062214	0.290673904	0.249888302	0.566080796	0.676718159
igfbp4	protein_coding	chrNW_016683386.1:860049-892765:+	gi|512874129|ref|XP_002942630.2|	1291	6.00E-174	PREDICTED: insulin-like growth factor-binding protein 4 [Xenopus tropicalis]	gi|847169583|ref|XM_002942584.3|	1554	0	PREDICTED: Xenopus (Silurana) tropicalis insulin-like growth factor binding protein 4 (igfbp4), mRNA	P24854	282	8.00E-90	Insulin-like growth factor-binding protein 4	.	.	.	.	pfam00219	IGFBP	Insulin-like growth factor binding protein.	GO:0001558|regulation of cell growth;GO:0043567|regulation of insulin-like growth factor receptor signaling pathway;	GO:0005615|extracellular space;	GO:0031994|insulin-like growth factor I binding;GO:0031995|insulin-like growth factor II binding;	.	.	3.295448076	7.741675448	5.595175125	8.801307009	4.716243429	7.838409693	3.168695509	4.257097589	4.737282884	6.00833199	2.11895809	5.728137344	8.935508353	7.235332662	6.668676873	9.513057153	4.556484477	10.48990607	3.987002821	5.578961774	5.652344022	7.99465428	3.651092996	5.718988258	8.574888675	11.9834007	4.987543203	10.5553256	13.74743887	9.189523596	3.502988202	4.043491986	4.936421223	3.589889651	5.185272349	4.867926406	3.007530513	7.249896543	4.960238445	7.596245429	6.690893842	6.288534643	3.584052018	4.0272744	5.86932552	3.241972861	6.377819345	4.335691864
ptn	protein_coding	chrNC_030679.1:1055144-1089135:-	gi|134026006|gb|AAI35416.1|	672	5.00E-85	ptn protein, partial [Xenopus tropicalis]	gi|847110852|ref|XM_004912472.2|	945	0	PREDICTED: Xenopus (Silurana) tropicalis pleiotrophin (ptn), transcript variant X1, mRNA	P48532	224	4.00E-71	Pleiotrophin-A	.	.	.	.	pfam01091	PTN_MK_C	PTN/MK heparin-binding protein family, C-terminal domain.	GO:0042742|defense response to bacterium;GO:0007275|multicellular organism development;GO:0051781|positive regulation of cell division;GO:0008284|positive regulation of cell proliferation;GO:0009617|response to bacterium;	GO:0005615|extracellular space;	GO:0035374|chondroitin sulfate binding;GO:0008083|growth factor activity;GO:0008201|heparin binding;	K16642	PTN; pleiotrophin	7.013058128	2.27334914	7.36076372	2.664232017	9.137786498	4.079059897	2.056872523	0.457980592	1.265074973	1.907933162	0.435563607	0.862358079	12.36269585	2.83617562	7.59754559	1.536434231	3.305684817	7.827761842	0.488242899	0.982959932	1.410843012	0.677668289	1.244735769	1.114614337	9.330464824	1.831416051	2.015681302	5.785882179	4.024967266	2.969540376	1.071715254	0.36534604	1.436755833	1.875189418	0.666163461	1.534298286	6.737643237	5.782552213	31.11682093	6.520774204	21.29574814	4.354166677	1.040077841	0.735847668	2.238093854	1.543254917	2.928459041	2.764618032
enpp2	protein_coding	chrNC_030682.1:122888601-122942850:-	gi|847135208|ref|XP_012820111.1|	4946	0	PREDICTED: ectonucleotide pyrophosphatase/phosphodiesterase family member 2 isoform X1 [Xenopus tropicalis]	gi|847135211|ref|XM_012964658.1|	3508	0	PREDICTED: Xenopus (Silurana) tropicalis ectonucleotide pyrophosphatase/phosphodiesterase 2 (enpp2), transcript variant X2, mRNA	Q64610	1380	0	Ectonucleotide pyrophosphatase/phosphodiesterase family member 2	SPBC725.05c	214	3.00E-59	COG1524	pfam01663	Phosphodiest	Type I phosphodiesterase / nucleotide pyrophosphatase. This family consists of phosphodiesterases, including human plasma-cell membrane glycoprotein PC-1 / alkaline phosphodiesterase i / nucleotide pyrophosphatase (nppase). These enzymes catalyse the cleavage of phosphodiester and phosphosulfate bonds in NAD, deoxynucleotides and nucleotide sugars. Also in this family is ATX an autotaxin, tumor cell motility-stimulating protein which exhibits type I phosphodiesterases activity. The alignment encompasses the active site. Also present with in this family is 60-kDa Ca2+-ATPase form F. odoratum.	GO:0006935|chemotaxis;GO:0006955|immune response;GO:0034638|phosphatidylcholine catabolic process;GO:0009395|phospholipid catabolic process;GO:0010634|positive regulation of epithelial cell migration;GO:2000394|positive regulation of lamellipodium morphogenesis;GO:0050731|positive regulation of peptidyl-tyrosine phosphorylation;GO:0045765|regulation of angiogenesis;GO:0030334|regulation of cell migration;	GO:0005615|extracellular space;GO:0005887|integral component of plasma membrane;	GO:0047391|alkylglycerophosphoethanolamine phosphodiesterase activity;GO:0005509|calcium ion binding;GO:0004622|lysophospholipase activity;GO:0003676|nucleic acid binding;GO:0004551|nucleotide diphosphatase activity;GO:0004528|phosphodiesterase I activity;GO:0030247|polysaccharide binding;GO:0005044|scavenger receptor activity;GO:0008270|zinc ion binding;	K01122	ENPP2; ectonucleotide pyrophosphatase/phosphodiesterase family member 2 [EC:3.1.4.39]	12.81669886	14.08103833	14.16086654	13.34376424	10.23622796	13.12023132	12.84405062	19.88783474	12.92709631	15.0186657	12.73787907	8.089159453	14.83919848	12.9413461	11.88898559	9.926854807	15.00408211	10.81467097	14.54554251	3.606725007	14.54123261	7.374055729	16.39697935	14.12316942	10.14888292	12.1143548	10.87996605	9.288993111	11.19501148	8.880060227	9.368739759	4.741104252	4.733751568	11.92345929	3.700117116	10.89678108	11.87123708	11.58930782	16.81816353	15.25314472	13.9253028	11.52304095	11.01126492	13.68019327	17.25181774	22.75779063	15.88746662	10.37795944
tgfbi	protein_coding	chrNC_030679.1:26592857-26628941:+	gi|118403632|ref|NP_001072329.1|	3627	0	transforming growth factor-beta-induced protein ig-h3 precursor [Xenopus tropicalis]	gi|118403631|ref|NM_001078861.1|	2703	0	Xenopus tropicalis transforming growth factor beta induced (tgfbi), mRNA	P55906	1066	0	Transforming growth factor-beta-induced protein ig-h3	all4894	95.5	2.00E-21	COG2335	pfam02469	Fasciclin	Fasciclin domain. This extracellular domain is found repeated four times in grasshopper fasciclin I as well as in proteins from mammals, sea urchins, plants, yeast and bacteria.	GO:0007155|cell adhesion;GO:0008283|cell proliferation;	GO:0005578|proteinaceous extracellular matrix;	GO:0050840|extracellular matrix binding;	K19519	TGFBI, BIGH3; transforming growth factor-beta-induced protein	6.061388882	14.89582573	16.92326415	16.02992961	9.813979143	16.00817387	28.02630549	53.57918482	19.23929954	55.70765156	87.56053081	24.09790208	13.51854658	4.708782175	7.119291072	14.67404799	13.54711187	15.27938261	15.69698228	21.87112941	13.54661832	15.67453478	22.98793422	32.58933546	17.22559847	19.66662189	22.08758481	19.06382178	14.39802238	12.44456777	21.37854811	15.60676111	17.01533934	27.61786693	13.44188599	30.85954052	11.8243434	15.14882752	7.737903107	19.15408668	9.614783754	10.6933917	16.78458583	39.42578433	25.62619005	33.1327256	23.36850396	19.32930512
LOC101733634	protein_coding	chrNC_030683.1:32196004-32205067:+	gi|512852418|ref|XP_004915979.1|	590	4.00E-75	PREDICTED: beta-microseminoprotein-like isoform X2 [Xenopus tropicalis]	gi|847147041|ref|XM_012966838.1|	647	0	PREDICTED: Xenopus (Silurana) tropicalis beta-microseminoprotein-like (LOC101733634), transcript variant X1, mRNA	O02826	86.3	6.00E-20	Beta-microseminoprotein	.	.	.	.	pfam05825	PSP94	Beta-microseminoprotein (PSP-94). This family consists of the mammalian specific protein beta-microseminoprotein. Prostatic secretory protein of 94 amino acids (PSP94), also called beta-microseminoprotein, is a small, nonglycosylated protein, rich in cysteine residues. It was first isolated as a major protein from human seminal plasma. The exact function of this protein is unknown.	.	GO:0005576|extracellular region;	.	.	.	5.818463695	23.59179668	22.81461204	17.25946224	10.36639645	10.67631493	3.211239756	25.1455379	16.87672521	14.45551401	18.3003383	8.041455243	20.1443461	17.53374873	5.627946989	18.85623829	12.64930415	6.190321865	8.359202397	101.8266247	14.06185367	23.43141836	16.03736692	24.08718547	14.68936153	25.32960526	44.42726135	10.32057869	52.67367877	11.81755864	19.83835155	12.28010058	33.7454361	26.88409318	41.84594152	139.0364225	8.195320502	6.982333454	10.09200441	12.44590847	17.79716095	17.13739071	6.781732042	15.85007686	12.33235389	20.48606481	10.03834619	16.03537849
LOC100492075	protein_coding	chrNC_030679.1:7104444-7143385:-	gi|512828639|ref|XP_002939653.2|	3333	0	PREDICTED: matrix metalloproteinase-21-like [Xenopus tropicalis]	gi|512828638|ref|XM_002939607.2|	2779	0	PREDICTED: Xenopus (Silurana) tropicalis matrix metalloproteinase-21-like (LOC100492075), mRNA	O93470	660	0	Matrix metalloproteinase-21	.	.	.	.	pfam00413	Peptidase_M10	Matrixin. The members of this family are enzymes that cleave peptides. These proteases require zinc for catalysis.	GO:0061371|determination of heart left/right asymmetry;GO:0007368|determination of left/right symmetry;	GO:0031012|extracellular matrix;	GO:0005509|calcium ion binding;GO:0004222|metalloendopeptidase activity;GO:0008270|zinc ion binding;	K08000	MMP21; matrix metalloproteinase-21 [EC:3.4.24.-]	3.038895037	6.524874524	9.280598449	8.037966507	2.550275208	7.400845576	0.189757032	0.402391018	0.491409053	0.565767684	0.022323875	0.509980466	8.255207252	3.105784847	3.96742936	8.547588653	3.569235998	3.053540354	0.107245023	1.027741705	0.357295095	0.104197288	0.315228541	0.064268053	6.234745493	8.808318564	5.193969453	8.14352525	8.973659936	7.122838305	0.205981719	0.202230268	0.066274045	0.192217594	0.512141613	0.246168488	2.777281817	6.608003857	3.158683859	7.56196487	5.588314775	3.156168653	0.831588433	0.966857207	0.301110292	0.366718786	0.314145762	0.156609761
LOC101730495	protein_coding	chrNC_030684.1:105420837-105423919:+	gi|512862940|ref|XP_004917389.1|	1369	0	PREDICTED: C-reactive protein-like isoform X1 [Xenopus tropicalis]	gi|847159907|ref|XM_004917332.2|	1547	0	PREDICTED: Xenopus (Silurana) tropicalis C-reactive protein-like (LOC101730495), transcript variant X1, mRNA	Q07203	183	4.00E-52	C-reactive protein	.	.	.	.	pfam00354	Pentaxin	Pentaxin family. Pentaxins are also known as pentraxins.	GO:0006953|acute-phase response;	GO:0005576|extracellular region;	GO:0046872|metal ion binding;	.	.	4.673448855	5.369630095	7.733797899	8.005403039	6.613854747	6.827349574	16.96221798	9.591836577	10.20887484	11.94616522	7.228187919	14.87139959	7.24979811	1.986042855	5.823184969	6.825787615	4.03861946	4.161819079	8.350941886	4.643484925	6.539747418	4.801939101	3.086162814	12.51104158	5.013938417	4.430203714	2.038011365	3.942173465	7.253136714	3.82949777	7.201344577	4.597408769	4.827109529	6.703165791	4.720416202	9.576158394	8.932063866	4.142854149	4.798139149	5.327034915	5.203485972	6.411981875	13.76573612	8.45876721	17.81582204	11.91245517	13.77019807	15.46579604
vegfc	protein_coding	chrNC_030677.1:38327872-38416118:+	gi|301607536|ref|XP_002933363.1|	2186	0	PREDICTED: vascular endothelial growth factor C [Xenopus tropicalis]	gi|847095234|ref|XM_002933317.3|	2029	0	PREDICTED: Xenopus (Silurana) tropicalis vascular endothelial growth factor C (vegfc), mRNA	P49767	578	0	Vascular endothelial growth factor C	.	.	.	.	pfam00341	PDGF	PDGF/VEGF domain.	GO:0001525|angiogenesis;GO:0009887|animal organ morphogenesis;GO:0050930|induction of positive chemotaxis;GO:0016331|morphogenesis of embryonic epithelium;GO:0045776|negative regulation of blood pressure;GO:0008285|negative regulation of cell proliferation;GO:0002576|platelet degranulation;GO:0045766|positive regulation of angiogenesis;GO:0043536|positive regulation of blood vessel endothelial cell migration;GO:0051781|positive regulation of cell division;GO:0008284|positive regulation of cell proliferation;GO:0001954|positive regulation of cell-matrix adhesion;GO:0001938|positive regulation of endothelial cell proliferation;GO:1901492|positive regulation of lymphangiogenesis;GO:0060754|positive regulation of mast cell chemotaxis;GO:0002052|positive regulation of neuroblast proliferation;GO:0050731|positive regulation of peptidyl-tyrosine phosphorylation;GO:0031954|positive regulation of protein autophosphorylation;GO:0050714|positive regulation of protein secretion;GO:0030947|regulation of vascular endothelial growth factor receptor signaling pathway;GO:0042493|response to drug;GO:0001666|response to hypoxia;GO:0007165|signal transduction;GO:0006929|substrate-dependent cell migration;GO:0048010|vascular endothelial growth factor receptor signaling pathway;	GO:0005576|extracellular region;GO:0005615|extracellular space;GO:0016020|membrane;GO:0031093|platelet alpha granule lumen;	GO:0042056|chemoattractant activity;GO:0008083|growth factor activity;GO:0043185|vascular endothelial growth factor receptor 3 binding;	K05449	VEGFC_D; vascular endothelial growth factor C/D	10.75442467	12.51418168	23.95471265	15.40763764	21.75511996	13.07712812	6.057428727	1.829212424	12.43524179	5.029492448	3.896876771	4.698418847	22.48986516	10.39221573	22.84480257	12.93902426	14.40417929	8.673067485	6.968295097	5.814004423	7.208410919	4.218785842	7.751762056	3.713594882	21.60158066	19.49840398	15.33908383	18.99702371	27.38287642	20.24558829	5.068848513	3.159702796	3.427810365	3.417504974	4.618996119	4.351849396	24.60898109	15.59502247	19.8491067	18.68510717	20.08478874	12.55043457	5.040377227	3.815403805	2.84189913	5.988310568	3.935104244	2.901944901
c3	protein_coding	chrNC_030679.1:130561577-130587377:+	gi|197246359|gb|AAI68633.1|	8682	0	Unknown (protein for IMAGE:7685509), partial [Xenopus tropicalis]	gi|847170837|ref|XM_012953413.1|	5117	0	PREDICTED: Xenopus (Silurana) tropicalis complement component 3 (c3), transcript variant X1, mRNA	Q0ZZJ6	1751	0	A.superbus venom factor 1	.	.	.	.	pfam07678	A2M_comp	A-macroglobulin complement component. This family includes the complement components region of the alpha-2-macroglobulin family.	GO:0006956|complement activation;GO:0006954|inflammatory response;	GO:0005615|extracellular space;	GO:0004866|endopeptidase inhibitor activity;GO:0046872|metal ion binding;	.	.	10.50540045	27.55750289	6.428137772	26.72854557	9.529420858	10.0792459	13.91630328	17.24911728	10.78467995	28.92662382	1.601586027	11.22020524	33.8858126	200.8168184	2.569630926	126.0231373	13.45169331	61.85683203	9.617625192	170.3459999	6.606726914	6.3167518	19.45202348	5.289606718	36.51406614	199.1705574	248.7918812	21.35676309	174.1093951	556.9118774	7.536670717	7.83198135	10.38111994	9.487218055	30.15348731	22.89786398	9.580391523	5.656926078	3.207588693	6.268728902	10.02308831	5.146218397	12.14887811	15.84089756	5.349218481	17.99110697	12.19546446	15.30193151
cpxm2	protein_coding	chrNC_030683.1:11521505-11579558:+	gi|512851654|ref|XP_002937851.2|	3837	0	PREDICTED: inactive carboxypeptidase-like protein X2 [Xenopus tropicalis]	gi|847152100|ref|XM_012967723.1|	3727	0	PREDICTED: Xenopus (Silurana) tropicalis carboxypeptidase X (M14 family), member 2 (cpxm2), transcript variant X1, mRNA	Q8N436	1099	0	Inactive carboxypeptidase-like protein X2	BH3831	53.5	2.00E-06	COG2866	pfam00246	Peptidase_M14	Zinc carboxypeptidase.	GO:0006508|proteolysis;	GO:0005615|extracellular space;	GO:0008270|zinc ion binding;	K08639	CPXM2; carboxypeptidase X2	14.39378159	8.441654524	11.49093724	11.5319746	9.873154381	16.1772179	5.178469356	4.016052746	1.631467767	6.437553152	5.482966902	4.055120373	13.49090338	8.23027355	13.16272963	12.19027327	11.37505497	12.12037168	3.752853395	1.7712197	2.934958103	1.711832487	3.588178823	3.361105232	13.22009472	12.97206528	12.50109234	19.26247987	8.896404192	12.15201647	1.607411736	1.956520334	2.939761433	4.859652874	1.228422518	2.999480663	11.85947756	13.88575088	11.33257364	16.82910508	12.73133941	12.27555511	1.120982051	3.244446087	3.851491202	5.156465043	2.976191706	2.24210254
